NEWID,GENDER_F,GENDER_M,INTAKE_DSA,INTAKE_DSA (CCA),INTAKE_IP (X),INTAKE_IP (Y),INTAKE_JAE Ordinary Admission,SEC SCHOOL_BUKIT PANJANG GOVT. HIGH SCHOOL,SEC SCHOOL_CATHOLIC HIGH SCHOOL,SEC SCHOOL_CHIJ ST. NICHOLAS GIRLS' SCHOOL,SEC SCHOOL_CHUNG CHENG HIGH SCHOOL (MAIN),SEC SCHOOL_METHODIST GIRLS' SCHOOL (SECONDARY),SEC SCHOOL_NAN HUA HIGH SCHOOL,SEC SCHOOL_SCHOOL X,SEC SCHOOL_SCHOOL Y,SEC SCHOOL__Minority_Sch,KI,FM2,CP2,PH2,CH2,BY2,EL2,ELL2,EC2,EH2,EG2,S1_2,S2_2,S3_2,S4_2,S5_2,EC1,MA3-MOE,PH3-MOE,CH3-MOE,BY3-MOE,S1_3-MOE,Foreign_Lang,H1_Arts,H1_Sci,S2_3_EC3-MOE,MA2,PTS,NO OF CCA,GP/KI,H1,H3,GP/KI_C1,MA2_C1,H1_C1,PTS_C1,PTS_Sec4,AM,EM,CIP HOURS,CCA President,CCA Sec-Treas,CCA Role,CT Rep,CIP Leader,CIP Organiser
20190269,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,64,77.5,1,5,0,4,6,69.3,0,65,-0.826725705,1,1,27.3,0,0,0,0,0,0
20190270,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,57.5,2,1,0,5,2,33.1,0,45,1.217646792,2,1,120,1,0,0,0,1,0
20190271,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,67.5,1,3,0,5,3,48.5,0,60,-0.057446538,1,1,8.5,0,0,0,0,0,0
20190272,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61,78.75,1,3,0,5,6,63.6,0,61.25,-0.722321678,1,1,103,0,0,0,0,1,0
20190273,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,90,1,1,0,5,1,69.3,0,78.75,-1.220978033,1,1,62,0,0,0,0,1,0
20190274,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,82.5,1,3,0,5,3,66.4,0,73.75,0.335434226,1,1,9.5,0,0,0,0,0,0
20190275,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,86.25,2,2,0,5,2,65.7,0,77.5,-0.133000531,1,1,38,0,0,1,1,0,1
20190276,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,70,1,1,0,5,5,50.5,0,57.5,-0.389884108,1,1,67,0,0,1,0,0,1
20190277,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,66.25,1,3,0,5,4,52.8,0,58.75,-0.315632581,1,1,28,0,0,1,0,0,0
20190278,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.5,87.5,1,2,0,5,3,63.6,0,71.25,0.18432624,2,1,96,0,0,0,0,1,0
20190279,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,68.75,1,3,0,5,4,35.5,0,43.75,-0.315632581,1,2,152,0,0,0,0,1,0
20190280,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,61.25,1,2,0,5,3,50.3,0,50,-0.315632581,1,2,42.5,0,0,0,0,1,0
20190281,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,62.5,1,3,0,5,4,29.7,0,48.75,0.879422977,1,1,19,0,0,0,0,0,0
20190282,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,87.5,1,2,0,1,5,89.4,0,70,-0.631656886,1,1,4,0,0,0,0,0,0
20190283,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,58.75,1,2,0,5,5,48.8,0,45,0.864312178,4,3,42,0,0,0,0,0,1
20190284,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54.5,70,1,3,3,5,3,49.5,3,52.5,2.299838049,1,4,50,0,0,1,0,0,1
20190285,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,55.5,73.75,0,3,0,5,5,47.6,0,47.5,1.362968533,2,1,151,0,0,0,1,1,0
20190286,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,75,1,2,0,5,4,47.8,0,62.5,0.199437039,1,1,8,1,0,0,0,0,0
20190287,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41.5,58.75,1,2,0,5,4,47.8,0,52.5,0.456320615,1,1,70,1,0,0,1,0,1
20190288,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,72.5,1,2,0,5,5,41.4,0,45,0.456320615,3,2,206,1,0,0,0,1,0
20190289,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,81.25,1,1,0,5,2,62,0,70,-0.223665323,1,3,8,0,0,0,0,0,0
20190290,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,71.25,1,3,0,5,4,56.4,0,56.25,-0.826725705,1,1,81.5,0,0,0,0,0,0
20190291,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60.5,78.75,1,2,1,5,1,46.6,2,65,0.456320615,2,3,214.8,0,0,1,0,0,1
20190292,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74.5,85,1,2,0,2,3,60.6,0,73.75,-0.299219316,1,1,8,0,0,0,0,0,0
20190293,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5,61.25,0,4,0,5,3,41.5,0,52.5,0.879422977,2,1,7.5,0,0,0,0,0,0
20190294,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83,88.75,1,2,1,5,2,70.8,1,78.75,-1.220978033,1,1,86,1,0,0,0,0,0
20190295,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,80,2,3,0,5,3,54.6,0,65,-0.556102893,1,1,20,0,1,0,0,0,0
20190296,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,68.75,1,2,0,5,2,42.3,0,63.75,0.95497697,1,1,2,0,0,1,0,0,0
20190297,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,87,87.5,1,2,0,2,3,87.2,0,77.5,-1.326753623,1,1,17,0,0,0,0,0,0
20190298,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,65,1,3,0,5,5,34.6,0,42.5,1.217646792,1,1,27,0,0,0,0,0,0
20190299,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,81.25,1,1,0,5,1,42.5,0,70,-0.223665323,3,1,201,1,0,0,0,1,0
20190300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58.5,81.25,1,4,0,5,3,58.5,0,73.75,-0.057446538,3,1,60,0,0,0,0,1,0
20190301,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,87.5,1,2,0,5,3,69.3,0,76.25,-0.948983658,1,1,43,0,1,0,0,1,0
20190302,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,87.5,1,2,0,3,2,70.3,0,77.5,-1.054759248,1,1,69,0,0,0,0,0,1
20190303,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,52.5,1,3,0,5,4,37.9,0,41.25,0.365655823,2,1,44.5,0,0,0,0,0,1
20190304,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66.5,78.75,1,3,0,1,5,63.4,0,68.75,-0.826725705,1,1,84,0,0,0,0,0,0
20190305,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80,85,1,2,0,3,3,65,0,72.5,-0.722321678,1,1,38,0,0,0,0,0,0
20190306,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.5,85,1,2,0,5,4,67.2,0,72.5,-0.903651262,1,1,74,0,1,0,0,0,1
20190307,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74,87.5,2,2,0,5,2,66.2,0,72.5,-0.193443726,1,1,62.8,1,1,0,1,0,0
20190308,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5,82.5,2,2,0,5,2,46.2,0,67.5,-1.47786161,1,1,47.5,1,0,0,0,0,0
20190309,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62.5,78.75,1,2,0,5,4,51.7,0,61.25,-0.826725705,1,1,36.5,0,0,0,0,0,1
20190310,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,72.5,1,3,0,5,4,49.8,0,55,0.456320615,1,1,74,0,0,0,0,0,1
20190311,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,87.5,2,2,0,5,2,84.4,0,77.5,-1.14542404,1,1,69.5,1,1,0,0,1,0
20190312,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,68.75,2,2,0,5,5,37.3,0,47.5,0.195460543,1,2,20,1,0,0,0,0,1
20190313,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5,76.25,1,3,0,5,4,31.8,0,43.75,-0.826725705,1,1,17,1,0,0,0,0,0
20190314,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,80,1,2,0,5,3,72.9,0,73.75,-0.525881296,1,1,108,0,0,0,0,0,1
20190315,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64.5,71.25,1,3,1,5,3,47.7,0,51.25,0.195460543,2,2,27,0,0,0,1,0,0
20190316,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,80,1,2,0,5,4,58.7,0,60,-0.315632581,1,1,70.5,0,0,1,0,0,0
20190317,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64.5,77.5,2,4,0,3,3,63.2,0,72.5,-0.14811133,1,1,43.5,0,0,1,1,0,1
20190318,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,87.5,1,2,0,5,2,67.8,0,77.5,-1.326753623,1,1,63.5,0,0,0,0,0,1
20190319,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,85,2,2,0,5,2,56.7,0,72.5,-1.311642825,1,1,26,0,0,0,0,0,1
20190320,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,90,1,1,0,5,3,81,0,77.5,-0.826725705,1,1,12,0,0,0,0,0,0
20190321,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,82.5,1,2,0,5,3,47.8,0,66.25,-0.826725705,1,1,16.5,0,0,0,0,0,1
20190322,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,87.5,1,2,0,5,2,67.1,0,73.75,-0.826725705,1,1,16,0,1,0,0,0,0
20190323,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,80,1,3,0,5,2,55.1,0,65,-0.571213692,1,1,8,0,1,0,0,0,0
20190324,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5,81.25,2,2,0,5,3,58,0,61.25,-0.315632581,1,1,26.5,0,1,0,1,0,1
20190325,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,75,1,4,0,5,3,53,0,57.5,-0.315632581,1,1,77.5,0,1,0,0,0,0
20190326,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,57.5,1,3,0,5,5,40.3,0,40,0.706553668,1,1,23.5,0,0,0,0,0,0
20190327,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46.5,67.5,1,2,2,5,3,34.8,3,47.5,1.922068083,4,5,10,0,0,0,0,0,0
20190328,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72,87.5,1,2,0,3,3,70.2,0,73.75,0.199437039,1,1,10,0,0,0,0,0,0
20190329,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,86.25,1,2,0,5,2,56.2,0,68.75,0.788758185,6,1,8,0,0,1,0,0,0
20190330,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,77.5,1,2,0,5,3,46.8,0,63.75,0.229658636,1,1,8.3,0,0,0,0,0,0
20190332,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72,90,2,1,0,4,2,69.7,0,72.5,-0.14811133,1,1,11,1,0,0,0,0,0
20190333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,78.75,1,2,0,5,3,35.2,0,57.5,0.879422977,3,2,59.5,0,0,0,0,1,0
20190334,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,60.5,87.5,2,2,0,3,4,55.1,0,71.25,-1.024537651,1,1,136,0,0,0,0,0,1
20190335,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,90,2,1,0,2,2,92.6,0,77.5,-0.631656886,1,1,11,0,0,0,0,0,0
20190337,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76,80,1,4,0,4,3,73.7,0,75,-0.826725705,1,1,4,0,0,0,0,0,0
20190338,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,71.25,2,2,0,5,4,48.7,0,48.75,0.199437039,2,1,141.9,1,1,0,0,0,0
20190339,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,56.25,2,4,0,5,5,37,0,32.5,-0.315632581,1,1,84,0,0,0,0,1,0
20190340,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73.5,68.75,1,4,0,4,4,60,0,65,0.033218254,1,1,59.7,0,0,0,0,0,0
20190341,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,76.5,87.5,1,2,0,3,3,79.9,0,76.25,-1.024537651,1,1,170,0,0,0,0,0,1
20190342,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,82.5,1,4,0,5,4,44.8,0,48.75,-0.315632581,1,1,6,1,0,0,0,0,0
20190343,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71,85,2,2,0,2,5,82,0,73.75,-0.315632581,1,1,17.3,0,0,0,0,0,1
20190344,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,75,1,2,0,5,4,49.3,0,55,-0.315632581,1,1,42,0,0,0,0,0,1
20190345,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,73.75,1,4,0,5,5,57.9,0,65,-0.315632581,1,2,24.8,0,0,0,0,0,0
20190346,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79,87.5,1,2,0,2,2,76.9,0,77.5,-0.344551712,1,1,60,0,0,0,0,0,1
20190347,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,72.5,1,3,3,5,3,37.4,4,48.75,2.39050284,5,6,64.5,1,0,0,0,1,0
20190348,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,76.25,1,2,0,5,2,46.6,0,58.75,0.879422977,4,3,9.5,0,0,1,0,0,0
20190349,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5,68.75,0,2,0,5,5,42.6,0,47.5,0.195460543,1,1,28,0,0,0,0,0,1
20190350,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,71.5,83.75,1,2,0,4,4,51.3,0,68.75,0.706553668,1,1,68.5,0,0,0,0,0,0
20190351,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,65,1,3,0,5,4,57.5,0,58.75,0.788758185,1,1,114,0,0,0,0,0,1
20190352,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,68.75,1,3,0,5,3,49.3,0,53.75,0.788758185,3,2,11,0,1,0,1,0,0
20190353,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,76.25,1,3,0,5,5,62.3,0,52.5,0.410988219,1,1,42,0,0,0,0,1,0
20190355,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,90,1,1,0,5,2,76.7,0,78.75,-1.311642825,1,1,56,1,0,0,0,0,1
20190356,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44.5,65,1,2,4,5,2,37.5,2,57.5,2.042954472,3,3,29.5,0,0,0,0,0,0
20190357,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,61.25,1,4,0,5,5,34.5,0,32.5,0.195460543,1,1,71.5,0,0,0,0,0,0
20190358,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,65,1,3,0,5,4,54.8,0,57.5,-0.268997719,1,1,62,0,0,1,0,0,1
20190359,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,77.5,1,3,0,5,3,52.9,0,56.25,-0.057446538,1,1,8,0,0,0,0,0,0
20190360,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.5,35,1,3,3,5,4,33.3,5,38.75,1.634962909,3,3,7,0,0,1,0,0,0
20190361,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74.5,87.5,1,2,0,3,2,81.8,0,77.5,-0.81298647,1,1,26.5,0,0,0,0,0,0
20190362,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.5,81.25,2,3,0,5,4,73.3,0,71.25,0.195460543,1,1,9.5,0,1,0,1,0,0
20190363,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,72.5,1,2,0,5,4,46.5,0,57.5,-0.133000531,1,1,11.5,1,0,0,0,0,0
20190365,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,68.75,2,2,0,5,3,70.9,0,67.5,0.195460543,2,1,30,0,0,0,0,0,0
20190366,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,76.25,1,2,0,5,4,47.8,0,60,-0.826725705,1,1,23,0,0,0,0,0,0
20190367,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5,87.5,1,2,0,5,1,69.6,0,76.25,-0.631656886,1,1,30,0,0,0,0,0,1
20190368,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.5,57.5,1,4,3,5,4,42.8,0,51.25,0.195460543,1,1,29.5,0,0,0,0,0,1
